//**********************************************
// Created using CTC Editor v0.009
// Date: 2007_12_13
// Time: 18:18
// Climbing the Citadel Level Data File
//**********************************************
sky,-200,0,1.95,0,25
health,10,580,.5,0,79
level,820,610,.5,0,80
score,10,10,.5,0,81
time,745,10,.5,0,120
manl,-1300,4600,1,0,14
manr,-1300,4600,1,0,15
manul,-1300,4600,1,0,16
manur,-1300,4600,1,0,17
tent,28,7328,1.2,0,19
tent,19996,656,1.2,0,19
level,384,7336,1,0,95
alt,19840,728,1,0,100
wreath,2155,5644,1,0,18
wreath,3478,5530,1,0,18
wreath,4159,4356,1,0,18
wreath,5066,5985,1,0,18
wreath,6957,4811,1,0,18
wreath,8809,3674,1,0,18
wreath,10359,4735,1,0,18
wreath,12136,2917,1,0,18
wreath,13308,3939,1,0,18
wreath,15425,3523,1,0,18
wreath,15312,2424,1,0,18
wreath,16408,3447,1,0,18
wreath,18790,3485,1,0,18
wreath,18752,2197,1,0,18
stocking,18147,3788,1,0,121
stocking,16068,2955,1,0,121
stocking,14064,3636,1,0,121
stocking,12628,3068,1,0,121
stocking,10964,3977,1,0,121
stocking,9830,3598,1,0,121
stocking,7561,4205,1,0,121
stocking,5520,4432,1,0,121
present,3440,5076,1,0,119
present,5482,5114,1,0,119
present,8242,4470,1,0,119
present,11342,4583,1,0,119
present,12552,4167,1,0,119
present,14934,3485,1,0,119
present,17278,2765,1,0,119
present,19811,3371,1,0,119
w_walk_l,1437,3106,.5,0,92
w_walk_l,2042,3030,.5,0,92
w_walk_l,2722,3068,.5,0,92
w_walk_l,3176,3030,.5,0,92
w_walk_l,5444,2727,.5,0,92
w_walk_l,5936,2727,.5,0,92
w_walk_l,6541,2727,.5,0,92
w_walk_l,7183,2652,.5,0,92
w_walk_l,8507,2576,.5,0,92
w_walk_l,9187,2538,.5,0,92
w_walk_l,9565,2538,.5,0,92
w_walk_l,10019,2538,.5,0,92
w_walk_l,11645,2045,.5,0,92
w_walk_l,12023,2008,.5,0,92
w_walk_l,12363,1970,.5,0,92
w_walk_l,12779,2008,.5,0,92
w_walk_l,13573,1818,.5,0,92
w_walk_l,13762,1780,.5,0,92
w_walk_l,14140,1705,.5,0,92
w_walk_l,14820,1553,.5,0,92
bhs_walk_l,17996,909,.5,0,93
bhs_walk_l,17580,1136,.5,0,93
bhs_walk_l,17202,1212,.5,0,93
bhs_walk_l,16560,1212,.5,0,93
bhs_walk_l,15803,1023,.5,0,93
bhs_walk_l,15350,1023,.5,0,93
bhs_walk_l,14594,1061,.5,0,93
bhs_walk_l,12665,1477,.5,0,93
bhs_walk_l,12250,1515,.5,0,93
bhs_walk_l,11493,1515,.5,0,93
bhs_walk_l,10813,1932,.5,0,93
bhs_walk_l,8091,1932,.5,0,93
bhs_walk_l,6919,1591,.5,0,93
bhs_walk_l,6125,2235,.5,0,93
bhs_walk_l,4272,2235,.5,0,93
bhs_walk_l,3214,2235,.5,0,93
bhs_walk_l,4764,1970,.5,0,93
bhs_walk_l,6616,1970,.5,0,93
bhs_walk_l,7448,1932,.5,0,93
bhs_walk_l,8469,1705,.5,0,93
snow_boulder,13497,2386,1,0,21
snow_boulder,12817,2992,1,0,21
snow_boulder,12741,2273,1,0,21
snow_boulder,11380,2803,1,0,21
snow_boulder,10737,2273,1,0,21
snow_boulder,10775,2955,1,0,21
snow_boulder,8091,2727,1,0,21
snow_boulder,7524,3182,1,0,21
snow_boulder,7108,2917,1,0,21
snow_boulder,6578,3333,1,0,21
snow_boulder,5747,4356,1,0,21
snow_boulder,4764,4470,1,0,21
snow_boulder,3403,2765,1,0,21
snow_boulder,2382,3485,1,0,21
snow_boulder,4083,2803,1,0,21
snow_boulder,10284,1288,1,0,21
