//**********************************************
// Created using 4310  8902
// Date: 2007_12_12
// Time: 22:50
// Climbing the Citadel Level Data File
//**********************************************
sky,-200,0,1.9,0,25
health,10,580,.5,0,79
level,820,610,.5,0,80
score,10,10,.5,0,81
time,745,10,.5,0,120
manl,-300,4600,1,0,14
manr,-300,4600,1,0,15
manul,-300,4600,1,0,16
manur,-300,4600,1,0,17
tent,28,9828,1.2,0,19
level,384,9836,1,0,96
alt,19840,1660,1,0,101
tent,19996,1556,1.2,0,19

w_walk_l, 1096, 8561, .5, 0, 92
w_walk_l, 1399, 8220, .5, 0, 92
w_walk_l, 1815, 7879, .5, 0, 92
w_walk_l, 2268, 7273, .5, 0, 92
w_walk_l, 2684, 6705, .5, 0, 92
w_walk_l, 3214, 6212, .5, 0, 92
w_walk_l, 4159, 5303, .5, 0, 92
w_walk_l, 4839, 4811, .5, 0, 92
w_walk_l, 5671, 4356, .5, 0, 92
w_walk_l, 6503, 3826, .5, 0, 92
w_walk_l, 7221, 3371, .5, 0, 92
w_walk_l, 8318, 2652, .5, 0, 92
w_walk_l, 9338, 2045, .5, 0, 92
w_walk_l, 10057, 1477, .5, 0, 92
w_walk_l, 10624, 1023, .5, 0, 92
w_walk_l, 11191, 606, .5, 0, 92
w_walk_l, 12363, 530, .5, 0, 92
w_walk_l, 12968, 909, .5, 0, 92
w_walk_l, 13648, 1061, .5, 0, 92
w_walk_l, 14178, 1439, .5, 0, 92
w_walk_l, 15198, 1591, .5, 0, 92
w_walk_l, 15992, 1591, .5, 0, 92
w_walk_l, 17089, 1591, .5, 0, 92
w_walk_l, 17996, 1591, .5, 0, 92
w_walk_l, 18639, 1591, .5, 0, 92
bhs_walk_l, 1285, 6402, .5, 0, 93
bhs_walk_l, 1588, 5985, .5, 0, 93
bhs_walk_l, 2042, 5492, .5, 0, 93
bhs_walk_l, 3062, 4924, .5, 0, 93
bhs_walk_l, 3894, 4432, .5, 0, 93
bhs_walk_l, 4764, 3864, .5, 0, 93
bhs_walk_l, 5785, 3220, .5, 0, 93
bhs_walk_l, 6541, 2803, .5, 0, 93
bhs_walk_l, 7070, 2538, .5, 0, 93
bhs_walk_l, 8166, 1856, .5, 0, 93
bhs_walk_l, 9263, 1288, .5, 0, 93
bhs_walk_l, 9943, 871, .5, 0, 93
bhs_walk_l, 10662, 758, .5, 0, 93
bhs_walk_l, 12023, 417, .5, 0, 93
bhs_walk_l, 13119, 455, .5, 0, 93
bhs_walk_l, 13800, 758, .5, 0, 93
bhs_walk_l, 14442, 795, .5, 0, 93
bhs_walk_l, 16295, 871, .5, 0, 93
bhs_walk_l, 17127, 871, .5, 0, 93
bhs_walk_l, 18299, 871, .5, 0, 93
bhs_walk_l, 18034, 833, .5, 0, 93
bhs_walk_l, 19206, 947, .5, 0, 93
bhs_walk_l, 17543, 1894, .5, 0, 93
bhs_walk_l, 9376, 795, .5, 0, 93
bhs_walk_l, 8393, 909, .5, 0, 93
snow_boulder, 10019, 341, 1, 0, 21
snow_boulder, 9716, 379, 1, 0, 21
snow_boulder, 9074, 947, 1, 0, 21
snow_boulder, 8544, 1023, 1, 0, 21
snow_boulder, 7675, 1250, 1, 0, 21
snow_boulder, 6994, 1553, 1, 0, 21
snow_boulder, 6200, 2008, 1, 0, 21
snow_boulder, 5595, 2235, 1, 0, 21
snow_boulder, 5369, 2273, 1, 0, 21
snow_boulder, 4915, 2652, 1, 0, 21
snow_boulder, 4348, 2992, 1, 0, 21
snow_boulder, 3856, 3220, 1, 0, 21
snow_boulder, 2949, 3750, 1, 0, 21
snow_boulder, 2117, 4167, 1, 0, 21
snow_boulder, 1626, 4129, 1, 0, 21
snow_boulder, 945, 4205, 1, 0, 21
snow_boulder, 2079, 3068, 1, 0, 21
snow_boulder, 14594, 1970, 1, 0, 21
snow_boulder, 15955, 2311, 1, 0, 21
snow_boulder, 16862, 1932, 1, 0, 21
snow_boulder, 16219, 1477, 1, 0, 21
snow_boulder, 15009, 1477, 1, 0, 21
snow_boulder, 16068, 2235, 1, 0, 21
snow_boulder, 16938, 2462, 1, 0, 21
snow_boulder, 17278, 2083, 1, 0, 21
sm_sled_l, 18752, 417, 1, 0, 85
sm_sled_l, 18299, 492, 1, 0, 85
sm_sled_l, 17089, 720, 1, 0, 85
sm_sled_l, 16030, 720, 1, 0, 85
sm_sled_l, 15198, 720, 1, 0, 85
