//**********************************************
// Created using 3743  2992
// Date: 2007_12_13
// Time: 18:20
// Climbing the Citadel Level Data File
//**********************************************
sky,-200,0,1.8,0,25
health,10,580,.5,0,79
level,820,610,.5,0,80
score,10,10,.5,0,81
time,745,10,.5,0,120
manl,-300,4600,1,0,14
manr,-300,4600,1,0,15
manul,-300,4600,1,0,16
manur,-300,4600,1,0,17
tent,28,14822,1.2,0,19
level,384,14820,1,0,98
alt,19840,996,1,0,103
w_walk_l,19471,492,.5,0,92
w_walk_l,19130,492,.5,0,92
w_walk_l,17883,492,.5,0,92
w_walk_l,15879,568,.5,0,92
w_walk_l,14026,606,.5,0,92
w_walk_l,11871,530,.5,0,92
w_walk_l,10170,606,.5,0,92
w_walk_l,6616,909,.5,0,92
w_walk_l,3554,530,.5,0,92
w_walk_l,1512,1439,.5,0,92
w_walk_l,2382,1553,.5,0,92
w_walk_l,4423,1818,.5,0,92
w_walk_l,4650,947,.5,0,92
w_walk_l,6163,2083,.5,0,92
w_walk_l,8544,1250,.5,0,92
w_walk_l,9754,1894,.5,0,92
w_walk_l,11871,2235,.5,0,92
w_walk_l,13989,1591,.5,0,92
w_walk_l,14934,2083,.5,0,92
w_walk_l,13573,3030,.5,0,92
w_walk_l,2382,6098,.5,0,92
w_walk_l,5709,3712,.5,0,92
w_walk_l,7524,6439,.5,0,92
w_walk_l,12136,3485,.5,0,92
w_walk_l,9301,3674,.5,0,92
w_walk_l,10095,5189,.5,0,92
w_walk_l,12854,4129,.5,0,92
w_walk_l,16219,2765,.5,0,92
w_walk_l,17051,1629,.5,0,92
bhs_walk_l,17958,1136,.5,0,93
bhs_walk_l,16219,1326,.5,0,93
bhs_walk_l,14405,2576,.5,0,93
bhs_walk_l,14178,5644,.5,0,93
bhs_walk_l,13043,4356,.5,0,93
bhs_walk_l,10170,3295,.5,0,93
bhs_walk_l,6919,3712,.5,0,93
bhs_walk_l,6616,5871,.5,0,93
bhs_walk_l,3743,6780,.5,0,93
bhs_walk_l,3440,9167,.5,0,93
bhs_walk_l,2382,9659,.5,0,93
bhs_walk_l,6238,7841,.5,0,93
bhs_walk_l,3970,4015,.5,0,93
bhs_walk_l,2873,3030,.5,0,93
bhs_walk_l,6541,4545,.5,0,93
bhs_walk_l,8431,4621,.5,0,93
bhs_walk_l,7675,2197,.5,0,93
bhs_walk_l,11267,5720,.5,0,93
bhs_walk_l,9905,7197,.5,0,93
bhs_walk_l,7940,7614,.5,0,93
bhs_walk_l,4650,9848,.5,0,93
bhs_walk_l,2949,11629,.5,0,93
bhs_walk_l,1626,12917,.5,0,93
bhs_walk_l,1096,10114,.5,0,93
bhs_walk_l,5520,6629,.5,0,93
bhs_walk_l,14026,4280,.5,0,93
bhs_walk_l,15728,1932,.5,0,93
bhs_walk_l,13233,1061,.5,0,93
bhs_walk_l,10548,1742,.5,0,93
bhs_walk_l,8129,3561,.5,0,93
snow_boulder,18563,909,1,0,21
snow_boulder,17845,1629,1,0,21
snow_boulder,16295,3295,1,0,21
snow_boulder,14934,4621,1,0,21
snow_boulder,12401,5492,1,0,21
snow_boulder,9641,5606,1,0,21
snow_boulder,8129,6402,1,0,21
snow_boulder,5104,5038,1,0,21
snow_boulder,4423,2992,1,0,21
snow_boulder,6805,2917,1,0,21
snow_boulder,8318,3106,1,0,21
snow_boulder,13951,2083,1,0,21
snow_boulder,12060,2500,1,0,21
snow_boulder,7297,492,1,0,21
snow_boulder,4802,341,1,0,21
snow_boulder,2457,720,1,0,21
snow_boulder,3214,2159,1,0,21
snow_boulder,7637,2311,1,0,21
snow_boulder,10699,2803,1,0,21
snow_boulder,15236,3220,1,0,21
snow_boulder,16938,1174,1,0,21
snow_boulder,11229,4167,1,0,21
snow_boulder,7826,4848,1,0,21
snow_boulder,3440,5265,1,0,21
snow_boulder,1890,3939,1,0,21
snow_boulder,794,5530,1,0,21
snow_boulder,1588,7045,1,0,21
snow_boulder,3970,6023,1,0,21
snow_boulder,4348,7197,1,0,21
sm_sled_l,16446,1932,1,0,85
sm_sled_l,16484,455,1,0,85
sm_sled_l,14783,947,1,0,85
sm_sled_l,12023,1023,1,0,85
sm_sled_l,10435,833,1,0,85
sm_sled_l,8431,682,1,0,85
sm_sled_l,7637,1780,1,0,85
sm_sled_l,6276,2841,1,0,85
sm_sled_l,3365,3182,1,0,85
sm_sled_l,2193,2614,1,0,85
sm_sled_l,1134,3068,1,0,85
sm_sled_l,1437,5114,1,0,85
sm_sled_l,2571,7614,1,0,85
sm_sled_l,5180,8295,1,0,85
sm_sled_l,7259,8258,1,0,85
sm_sled_l,6163,6932,1,0,85
sm_sled_l,9716,6477,1,0,85
sm_sled_l,8280,4394,1,0,85
sm_sled_l,9943,3068,1,0,85
sm_sled_l,8885,1932,1,0,85
sm_sled_l,10132,1932,1,0,85
sm_sled_l,12703,2311,1,0,85
sm_sled_l,12779,1667,1,0,85
sm_sled_l,14707,3750,1,0,85
sm_sled_l,13384,5682,1,0,85
sm_sled_l,3251,10038,1,0,85
sm_sled_l,1588,8220,1,0,85
sm_sled_l,4953,3636,1,0,85
sm_sled_l,5785,1136,1,0,85
sm_sled_l,11304,1098,1,0,85
wreath,19017,2197,1,0,18
wreath,18412,3788,1,0,18
wreath,16862,4621,1,0,18
wreath,15161,6705,1,0,18
wreath,14102,6856,1,0,18
wreath,12590,6932,1,0,18
wreath,11456,7689,1,0,18
wreath,9301,8750,1,0,18
wreath,8129,9205,1,0,18
wreath,6200,10227,1,0,18
wreath,6049,11742,1,0,18
wreath,4423,13144,1,0,18
wreath,3403,12803,1,0,18
wreath,4726,11477,1,0,18
wreath,6805,10947,1,0,18
wreath,18261,5606,1,0,18
wreath,19509,3144,1,0,18
wreath,19622,5265,1,0,18
wreath,18223,3447,1,0,18
wreath,16900,4659,1,0,18
wreath,15879,5644,1,0,18
wreath,16900,5606,1,0,18
wreath,18828,4432,1,0,18
wreath,9112,9205,1,0,18
present,6352,11364,1,0,119
present,5633,10682,1,0,119
present,8885,9924,1,0,119
present,8280,9470,1,0,119
present,12250,7424,1,0,119
present,13308,7462,1,0,119
present,15577,6742,1,0,119
present,15312,5758,1,0,119
present,15992,5000,1,0,119
present,17354,5720,1,0,119
present,17429,4432,1,0,119
present,18752,3636,1,0,119
present,19660,1705,1,0,119
present,19017,5644,1,0,119
present,19811,4470,1,0,119
present,19660,3674,1,0,119
present,1550,14091,1,0,119
present,2457,13371,1,0,119
stocking,1210,14394,1,0,121
stocking,1928,13598,1,0,121
stocking,2571,13788,1,0,121
stocking,3251,13220,1,0,121
stocking,3932,12121,1,0,121
stocking,3970,12500,1,0,121
stocking,5369,11098,1,0,121
stocking,5558,10265,1,0,121
stocking,7561,9545,1,0,121
stocking,9792,8485,1,0,121
stocking,10737,7917,1,0,121
stocking,13043,7992,1,0,121
stocking,14896,6136,1,0,121
stocking,17958,4773,1,0,121
stocking,17580,3788,1,0,121
stocking,18374,2614,1,0,121
stocking,17769,6288,1,0,121
stocking,14064,7424,1,0,121

snow_boulder, 1890, 9848, 1, 0, 21
snow_boulder, 4991, 8106, 1, 0, 21
snow_boulder, 7940, 5568, 1, 0, 21
snow_boulder, 8771, 7121, 1, 0, 21
snow_boulder, 7183, 7462, 1, 0, 21
snow_boulder, 12287, 4848, 1, 0, 21
snow_boulder, 15123, 3788, 1, 0, 21
snow_boulder, 16711, 1818, 1, 0, 21
snow_boulder, 18185, 1174, 1, 0, 21
snow_boulder, 16900, 2803, 1, 0, 21
snow_boulder, 15047, 2159, 1, 0, 21
snow_boulder, 13497, 3636, 1, 0, 21
snow_boulder, 10397, 3409, 1, 0, 21
snow_boulder, 6994, 5985, 1, 0, 21
snow_boulder, 10548, 6061, 1, 0, 21
snow_boulder, 8885, 3712, 1, 0, 21
snow_boulder, 4688, 4432, 1, 0, 21
snow_boulder, 3251, 7386, 1, 0, 21
snow_boulder, 1928, 5682, 1, 0, 21
snow_boulder, 4348, 5568, 1, 0, 21
snow_boulder, 12476, 2500, 1, 0, 21
snow_boulder, 13346, 4356, 1, 0, 21
snow_boulder, 14518, 3106, 1, 0, 21
snow_boulder, 13459, 1477, 1, 0, 21
snow_boulder, 16106, 1023, 1, 0, 21
snow_boulder, 17921, 1402, 1, 0, 21
snow_boulder, 5860, 6894, 1, 0, 21
snow_boulder, 3856, 9962, 1, 0, 21
snow_boulder, 6692, 8295, 1, 0, 21
sm_sled_l, 17505, 947, 1, 0, 85
sm_sled_l, 16484, 2197, 1, 0, 85
sm_sled_l, 14783, 3598, 1, 0, 85
sm_sled_l, 11909, 3144, 1, 0, 85
sm_sled_l, 10510, 4318, 1, 0, 85
sm_sled_l, 6465, 5265, 1, 0, 85
sm_sled_l, 5747, 7273, 1, 0, 85
sm_sled_l, 3327, 9015, 1, 0, 85
sm_sled_l, 2306, 10417, 1, 0, 85
sm_sled_l, 5671, 8371, 1, 0, 85
sm_sled_l, 9187, 5265, 1, 0, 85
sm_sled_l, 9981, 6250, 1, 0, 85
sm_sled_l, 11834, 4735, 1, 0, 85
sm_sled_l, 12098, 3674, 1, 0, 85
sm_sled_l, 13270, 3068, 1, 0, 85
sm_sled_l, 14745, 1742, 1, 0, 85
sm_sled_l, 11569, 1174, 1, 0, 85
sm_sled_l, 8393, 2462, 1, 0, 85
sm_sled_l, 4877, 644, 1, 0, 85
sm_sled_l, 3743, 2992, 1, 0, 85
0, 0, 14600, 1, 0, 56
1, 128, 14584, 1, 0, 56
2, 256, 14568, 1, 0, 56
3, 384, 14552, 1, 0, 56
4, 512, 14536, 1, 0, 56
5, 640, 14520, 1, 0, 56
6, 768, 14504, 1, 0, 45
7, 896, 14376, 1, 0, 45
8, 1024, 14248, 1, 0, 45
9, 1152, 14120, 1, 0, 45
10, 1280, 13992, 1, 0, 45
11, 1408, 13864, 1, 0, 45
12, 1536, 13736, 1, 0, 45
13, 1664, 13608, 1, 0, 45
14, 1792, 13480, 1, 0, 45
15, 1920, 13352, 1, 0, 54
16, 2048, 13304, 1, 0, 54
17, 2176, 13256, 1, 0, 54
18, 2304, 13208, 1, 0, 54
19, 2432, 13160, 1, 0, 45
20, 2560, 13032, 1, 0, 45
21, 2688, 12904, 1, 0, 45
22, 2816, 12776, 1, 0, 45
23, 2944, 12648, 1, 0, 45
24, 3072, 12520, 1, 0, 45
25, 3200, 12392, 1, 0, 45
26, 3328, 12264, 1, 0, 45
27, 3456, 12136, 1, 0, 45
28, 3584, 12008, 1, 0, 45
29, 3712, 11880, 1, 0, 45
30, 3840, 11752, 1, 0, 45
31, 3968, 11624, 1, 0, 45
32, 4096, 11496, 1, 0, 45
33, 4224, 11368, 1, 0, 45
34, 4352, 11240, 1, 0, 45
35, 4480, 11112, 1, 0, 45
36, 4608, 10984, 1, 0, 45
37, 4736, 10856, 1, 0, 45
38, 4864, 10728, 1, 0, 45
39, 4992, 10600, 1, 0, 45
40, 5120, 10472, 1, 0, 45
41, 5248, 10344, 1, 0, 45
42, 5376, 10216, 1, 0, 45
43, 5504, 10088, 1, 0, 45
44, 5632, 9960, 1, 0, 45
45, 5760, 9832, 1, 0, 45
46, 5888, 9704, 1, 0, 45
47, 6016, 9576, 1, 0, 58
48, 6144, 9608, 1, 0, 58
49, 6272, 9640, 1, 0, 58
50, 6400, 9672, 1, 0, 58
51, 6528, 9704, 1, 0, 58
52, 6656, 9736, 1, 0, 58
53, 6784, 9768, 1, 0, 48
54, 6912, 9688, 1, 0, 48
55, 7040, 9608, 1, 0, 48
56, 7168, 9528, 1, 0, 48
57, 7296, 9448, 1, 0, 48
58, 7424, 9368, 1, 0, 48
59, 7552, 9288, 1, 0, 48
60, 7680, 9208, 1, 0, 48
61, 7808, 9128, 1, 0, 48
62, 7936, 9048, 1, 0, 45
63, 8064, 8920, 1, 0, 45
64, 8192, 8792, 1, 0, 45
65, 8320, 8664, 1, 0, 45
66, 8448, 8536, 1, 0, 45
67, 8576, 8408, 1, 0, 56
68, 8704, 8392, 1, 0, 56
69, 8832, 8376, 1, 0, 56
70, 8960, 8360, 1, 0, 56
71, 9088, 8344, 1, 0, 56
72, 9216, 8328, 1, 0, 56
73, 9344, 8312, 1, 0, 56
